record_id,journal_name,pub_year,subject_terms,cluster_id
88876,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2016,"Computer Science, Information Systems,Computer Science",3
88878,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2017,"Computer Science, Information Systems,Computer Science",3
88880,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2017,"Computer Science, Information Systems,Computer Science",0
88881,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2017,"Computer Science, Information Systems,Computer Science",0
88883,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2018,"Computer Science, Information Systems,Computer Science",0
88884,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2018,"Computer Science, Information Systems,Computer Science",0
88885,ACM SIGCOMM COMPUTER COMMUNICATION REVIEW,2018,"Computer Science, Information Systems,Computer Science",3
89099,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2006,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89100,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2006,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89101,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2006,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89102,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2007,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89103,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2007,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89104,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2007,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89105,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2007,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89106,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2008,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89107,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2008,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89108,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2008,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89109,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2008,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89110,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2009,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89111,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2009,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",0
89112,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2009,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89113,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2009,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89114,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2010,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89115,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2010,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89116,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2010,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89117,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2010,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89118,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2011,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89119,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2011,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89120,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2011,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89121,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2011,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89122,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2012,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89123,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2012,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89124,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2012,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89125,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2012,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89126,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2013,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89127,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2013,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89128,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2013,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89129,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2013,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89130,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2014,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89131,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2014,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89132,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2014,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89133,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2014,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89134,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2015,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89135,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2015,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89136,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2015,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89137,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2015,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89138,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2016,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89139,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2016,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89140,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2016,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89141,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2016,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89142,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2017,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89143,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2017,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89144,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2017,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89145,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2017,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89146,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2018,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89147,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2018,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89148,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2018,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89149,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,2018,"Computer Science, Theory & Methods,Logic,Computer Science,Science & Technology - Other Topics",7
89198,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2000,"Computer Science, Theory & Methods,Computer Science",2
89199,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2000,"Computer Science, Theory & Methods,Computer Science",2
89200,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2000,"Computer Science, Theory & Methods,Computer Science",4
89201,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2000,"Computer Science, Theory & Methods,Computer Science",2
89202,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2001,"Computer Science, Theory & Methods,Computer Science",2
89203,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2001,"Computer Science, Theory & Methods,Computer Science",2
89204,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2001,"Computer Science, Theory & Methods,Computer Science",2
89205,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2001,"Computer Science, Theory & Methods,Computer Science",2
89206,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2002,"Computer Science, Theory & Methods,Computer Science",2
89207,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2002,"Computer Science, Theory & Methods,Computer Science",3
89208,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2002,"Computer Science, Theory & Methods,Computer Science",2
89209,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2002,"Computer Science, Theory & Methods,Computer Science",6
89210,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2003,"Computer Science, Theory & Methods,Computer Science",2
89211,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2003,"Computer Science, Theory & Methods,Computer Science",2
89212,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2003,"Computer Science, Theory & Methods,Computer Science",2
89213,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2003,"Computer Science, Theory & Methods,Computer Science",2
89215,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2004,"Computer Science, Theory & Methods,Computer Science",0
89216,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2004,"Computer Science, Theory & Methods,Computer Science",2
89217,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2004,"Computer Science, Theory & Methods,Computer Science",2
89218,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2005,"Computer Science, Theory & Methods,Computer Science",2
89219,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2005,"Computer Science, Theory & Methods,Computer Science",0
89220,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2005,"Computer Science, Theory & Methods,Computer Science",2
89221,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2005,"Computer Science, Theory & Methods,Computer Science",2
89222,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2006,"Computer Science, Theory & Methods,Computer Science",3
89223,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2006,"Computer Science, Theory & Methods,Computer Science",2
89224,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2006,"Computer Science, Theory & Methods,Computer Science",2
89225,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2006,"Computer Science, Theory & Methods,Computer Science",0
89226,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2007,"Computer Science, Theory & Methods,Computer Science",2
89227,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2007,"Computer Science, Theory & Methods,Computer Science",2
89228,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2007,"Computer Science, Theory & Methods,Computer Science",2
89229,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2007,"Computer Science, Theory & Methods,Computer Science",2
89230,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2008,"Computer Science, Theory & Methods,Computer Science",2
89231,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2008,"Computer Science, Theory & Methods,Computer Science",0
89232,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2008,"Computer Science, Theory & Methods,Computer Science",4
89233,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2008,"Computer Science, Theory & Methods,Computer Science",2
89234,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2009,"Computer Science, Theory & Methods,Computer Science",2
89235,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2009,"Computer Science, Theory & Methods,Computer Science",2
89236,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2009,"Computer Science, Theory & Methods,Computer Science",2
89237,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2009,"Computer Science, Theory & Methods,Computer Science",2
89238,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2010,"Computer Science, Theory & Methods,Computer Science",2
89239,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2010,"Computer Science, Theory & Methods,Computer Science",2
89240,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2010,"Computer Science, Theory & Methods,Computer Science",2
89241,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2010,"Computer Science, Theory & Methods,Computer Science",2
89242,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2011,"Computer Science, Theory & Methods,Computer Science",2
89243,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2011,"Computer Science, Theory & Methods,Computer Science",2
89244,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2011,"Computer Science, Theory & Methods,Computer Science",2
89245,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2011,"Computer Science, Theory & Methods,Computer Science",2
89246,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2012,"Computer Science, Theory & Methods,Computer Science",2
89247,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2012,"Computer Science, Theory & Methods,Computer Science",0
89248,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2012,"Computer Science, Theory & Methods,Computer Science",2
89249,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2012,"Computer Science, Theory & Methods,Computer Science",2
89250,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2013,"Computer Science, Theory & Methods,Computer Science",0
89251,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2013,"Computer Science, Theory & Methods,Computer Science",2
89252,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2013,"Computer Science, Theory & Methods,Computer Science",2
89253,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2013,"Computer Science, Theory & Methods,Computer Science",2
89254,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2014,"Computer Science, Theory & Methods,Computer Science",3
89255,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2014,"Computer Science, Theory & Methods,Computer Science",7
89256,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2014,"Computer Science, Theory & Methods,Computer Science",2
89257,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2014,"Computer Science, Theory & Methods,Computer Science",2
89258,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2015,"Computer Science, Theory & Methods,Computer Science",2
89259,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2015,"Computer Science, Theory & Methods,Computer Science",2
89260,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2015,"Computer Science, Theory & Methods,Computer Science",2
89261,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2015,"Computer Science, Theory & Methods,Computer Science",7
89262,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2016,"Computer Science, Theory & Methods,Computer Science",2
89263,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2016,"Computer Science, Theory & Methods,Computer Science",2
89264,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2016,"Computer Science, Theory & Methods,Computer Science",2
89265,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2016,"Computer Science, Theory & Methods,Computer Science",0
89266,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2017,"Computer Science, Theory & Methods,Computer Science",2
89267,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2017,"Computer Science, Theory & Methods,Computer Science",2
89268,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2017,"Computer Science, Theory & Methods,Computer Science",2
89269,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2017,"Computer Science, Theory & Methods,Computer Science",2
89270,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2018,"Computer Science, Theory & Methods,Computer Science",2
89271,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2018,"Computer Science, Theory & Methods,Computer Science",0
89272,ACM TRANSACTIONS ON COMPUTER SYSTEMS,2018,"Computer Science, Theory & Methods,Computer Science",2
89150,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2007,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",0
89151,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2007,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",3
89152,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2007,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",3
89153,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2007,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",3
89154,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2008,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",0
89155,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2008,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",3
89156,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2008,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",0
89157,ACM TRANSACTIONS ON COMPUTER-HUMAN INTERACTION,2008,"Computer Science, Cybernetics,Computer Science, Information Systems,Computer Science",3
